梳子	我每天早上用梳子梳头发。	I use a comb to brush my hair every morning.
梳子	这把梳子是我妈妈送给我的。	This comb was given to me by my mom.
梳子	你能借我一下你的梳子吗？	Can you lend me your comb?
属于	这本书属于图书馆。	This book belongs to the library.
属于	他属于那个足球队。	He is part of that soccer team.
属于	这些问题属于技术范畴。	These issues are classified as technical.
数	他数次尝试，但都失败了。	He tried repeatedly but failed each time.
数	她数次提醒我不要忘记。	She reminded me several times not to forget.
数	他数次来找我谈话。	He came to talk to me several times.
甩	他甩了甩头发。	He shook his hair.
甩	她把球甩向了远处。	She threw the ball far away.
甩	他甩掉了所有的烦恼。	He left all his worries behind.
说不定	明天说不定会下雨。	It might rain tomorrow.
说不定	他说不定已经到了。	He might have already arrived.
说不定	她说不定会来参加聚会。	She might come to the party.
撕	他把信撕成了碎片。	He tore the letter into pieces.
撕	她不小心撕破了衣服。	She accidentally tore her clothes.
撕	孩子们喜欢撕纸玩。	Children like to tear paper for fun.
丝毫	他没有丝毫的犹豫。	He didn't hesitate in the slightest.
丝毫	我对这个计划没有丝毫兴趣。	I have no interest in this plan whatsoever.
丝毫	她没有丝毫的改变。	She hasn't changed a bit.
思考	他在思考这个问题。	He is pondering over this issue.
思考	她喜欢独自思考。	She likes to reflect alone.
思考	我们需要认真思考这个决定。	We need to seriously consider this decision.
私人	这是我的私人问题。	This is my personal issue.
私人	他有很多私人朋友。	He has many close personal friends.
私人	这是一件私人事务。	This is a private matter.
搜索	警察在搜索证据。	The police are searching for evidence.
搜索	他在网上搜索信息。	He is searching for information online.
搜索	我们需要搜索整个房间。	We need to search the entire room.
宿舍	我住在学校的宿舍里。	I live in the school's dormitory.
宿舍	宿舍里有四个室友。	There are four roommates in the dorm room.
宿舍	他们在宿舍里开了个派对。	They had a party in the dormitory.
随时	你可以随时来找我。	You can come to me at any time.
随时	我们随时准备出发。	We are ready to leave at any time.
随时	他随时都在工作。	He is working at all times.
随手	他随手关上了门。	He conveniently closed the door.
随手	她随手把书放在桌上。	She placed the book on the table in passing.
随手	请随手关灯。	Please turn off the light while you're at it.
缩短	我们需要缩短会议时间。	We need to shorten the meeting time.
缩短	他缩短了旅行的行程。	He cut down the travel itinerary.
缩短	这条路可以缩短我们的路程。	This road can shorten our journey.
所	这是我所知道的全部。	This is all that I know.
所	他所说的话很有道理。	What he said makes a lot of sense.
所	这所学校很有名。	This school is very famous.
太太	这是我的太太。	This is my wife.
太太	王太太今天不在家。	Mrs. Wang is not at home today.
太太	李太太很喜欢花。	Mrs. Li loves flowers.
谈判	他们正在进行谈判。	They are negotiating.
谈判	谈判结果很成功。	The negotiation was successful.
谈判	我们需要重新谈判。	We need to renegotiate.
坦率	他对我很坦率。	He is very frank with me.
坦率	我们需要坦率地讨论这个问题。	We need to discuss this issue openly.
坦率	她的意见很坦率。	Her opinion is very blunt.
烫	小心，水很烫。	Be careful, the water is very hot.
烫	他不小心烫到了手。	He accidentally scalded his hand.
烫	她喜欢烫头发。	She likes to perm her hair.
桃	我喜欢吃桃子。	I like to eat peaches.
桃	桃树上结满了果实。	The peach tree is full of fruit.
桃	她送给我一个桃子。	She gave me a peach.
逃避	他总是逃避责任。	He always evades responsibility.
逃避	她试图逃避现实。	She tries to escape reality.
逃避	我们不能逃避问题。	We cannot avoid the problem.
特殊	这是一个特殊的日子。	This is a special day.
特殊	他有特殊的才能。	He has extraordinary talent.
特殊	这个问题很特殊。	This issue is very particular.
特征	他的特征很明显。	His features are very distinctive.
特征	这是一种常见的特征。	This is a common trait.
特征	每个人都有自己的特征。	Everyone has their own characteristics.
疼爱	她很疼爱她的孩子。	She loves her children dearly.
疼爱	他对宠物非常疼爱。	He is very fond of his pet.
疼爱	父母都疼爱自己的孩子。	Parents all love their children dearly.
提纲	他写了一个演讲提纲。	He wrote an outline for the speech.
提纲	请先看一下提纲。	Please take a look at the outline first.
提纲	这个提纲很详细。	This outline is very detailed.
提问	学生们开始提问。	The students started to ask questions.
提问	他提了一个有趣的问题。	He asked an interesting question.
提问	请随时提问。	Please feel free to ask questions.
体会	我能体会你的感受。	I can understand your feelings.
体会	他体会到了成功的喜悦。	He experienced the joy of success.
体会	通过实践可以更好地体会。	You can better understand through practice.
体现	这个作品体现了他的才华。	This work reflects his talent.
体现	她的行为体现了她的善良。	Her actions embody her kindness.
体现	这个设计体现了现代风格。	This design reflects a modern style.
调皮	这个孩子很调皮。	This child is very naughty.
调皮	他总是调皮捣蛋。	He is always mischievous.
调皮	她的笑容很调皮。	Her smile is very playful.
挑战	他喜欢接受挑战。	He likes to accept challenges.
挑战	这对我来说是个挑战。	This is a challenge for me.
挑战	他们向我们发起了挑战。	They issued a challenge to us.
痛苦	他感到非常痛苦。	He feels very painful.
痛苦	失去亲人让她很痛苦。	Losing a loved one makes her suffer.
痛苦	他在痛苦中挣扎。	He is struggling in pain.
投入	他全身心投入工作。	He is fully absorbed in his work.
投入	她投入了很多时间和精力。	She invested a lot of time and energy.
投入	他们投入了大量资金。	They invested a large amount of money.
透明	这个玻璃很透明。	This glass is very transparent.
透明	他们的计划很透明。	Their plan is very open to scrutiny.
透明	她的皮肤很透明。	Her skin is very clear.
土地	这片土地很肥沃。	This land is very fertile.
土地	他们在这片土地上种植。	They are farming on this land.
土地	这块土地属于他。	This piece of land belongs to him.
吐	他吃坏了肚子，开始吐了。	He ate something bad and started to vomit.
吐	她吐出了嘴里的糖果。	She spat out the candy in her mouth.
吐	他不小心吐了。	He accidentally threw up.
团	我们一起包了很多团子。	We made a lot of dumplings together.
团	她喜欢吃甜团子。	She likes to eat sweet dumplings.
团	这个团子很美味。	This dumpling is delicious.
推广	我们需要推广这个产品。	We need to promote this product.
推广	他们在推广新技术。	They are spreading new technology.
推广	这个活动需要更多的推广。	This event needs more promotion.
退步	他的成绩退步了。	His grades have declined.
退步	我们不能退步。	We cannot regress.
退步	他在工作上有些退步。	He has made some setbacks at work.
歪	他不小心把脚歪了。	He accidentally sprained his ankle.
歪	这幅画挂得有点歪。	This painting is hanging a bit crooked.
歪	他的帽子戴歪了。	His hat is worn askew.
外交	他从事外交工作。	He works in diplomacy.
外交	他们在讨论外交政策。	They are discussing foreign policy.
外交	这个国家的外交关系很好。	This country's diplomatic relations are very good.
完美	她的表演非常完美。	Her performance was perfect.
完美	这个计划几乎是完美的。	This plan is almost perfect.
完美	他追求完美的态度令人敬佩。	His pursuit of perfection is admirable.
完善	我们需要完善这个系统。	We need to improve this system.
完善	他的建议非常完善。	His suggestion is very comprehensive.
完善	公司正在完善新的政策。	The company is refining the new policies.
王子	那个国家的王子很英俊。	The prince of that country is very handsome.
王子	王子和公主结婚了。	The prince and the princess got married.
王子	王子正在学习如何治理国家。	The prince is learning how to govern the country.
往返	我每天都要往返于公司和家之间。	I commute back and forth between the company and home every day.
往返	这趟列车往返于两座城市之间。	This train goes back and forth between two cities.
往返	他经常往返于北京和上海。	He often travels back and forth between Beijing and Shanghai.
网络	我需要连接到网络。	I need to connect to the network.
网络	网络购物越来越流行。	Online shopping is becoming more and more popular.
网络	他在网络上找到了很多信息。	He found a lot of information on the internet.
危害	吸烟对健康有很大的危害。	Smoking has a great harmful effect on health.
危害	这种化学物质会危害环境。	This chemical substance will harm the environment.
危害	他的行为危害了公共安全。	His actions endangered public safety.
微笑	她对我微笑了一下。	She smiled at me.
微笑	他的微笑很温暖。	His smile is very warm.
微笑	她总是带着微笑。	She always has a smile on her face.
违反	他违反了交通规则。	He violated the traffic rules.
违反	这种行为违反了公司的规定。	This behavior violates the company's regulations.
违反	他因违反法律而被罚款。	He was fined for breaking the law.
围巾	她戴了一条红色的围巾。	She wore a red scarf.
围巾	这条围巾很暖和。	This scarf is very warm.
围巾	我送给她一条围巾。	I gave her a scarf.
唯一	他是我唯一的朋友。	He is my only friend.
唯一	这是唯一的解决办法。	This is the only solution.
唯一	她是唯一能帮助我的人。	She is the only person who can help me.
伟大	他是一位伟大的科学家。	He is a great scientist.
伟大	这是一项伟大的工程。	This is a grand project.
伟大	她的贡献非常伟大。	Her contributions are very significant.
胃口	我今天没有胃口。	I have no appetite today.
胃口	这道菜很合我的胃口。	This dish suits my taste.
胃口	他最近胃口很好。	He has had a good appetite recently.
位置	请找到你的座位位置。	Please find your seat.
位置	这个位置非常重要。	This position is very important.
位置	他在公司里有一个高位置。	He holds a high position in the company.
未来	我们要为未来做准备。	We need to prepare for the future.
未来	未来的科技会更加发达。	Future technology will be more advanced.
未来	他对未来充满希望。	He is full of hope for the future.
温暖	这个房间很温暖。	This room is very warm.
温暖	她的笑容很温暖。	Her smile is very warm.
温暖	春天的阳光很温暖。	The spring sunshine is very warm.
闻	我闻到了花香。	I smelled the fragrance of flowers.
闻	他是一个闻名的作家。	He is a famous writer.
闻	我听闻他要来。	I heard that he is coming.
文件	请把这个文件打印出来。	Please print out this document.
文件	他在整理文件。	He is organizing the files.
文件	这个文件很重要。	This document is very important.
文明	我们要保护文化文明。	We need to protect cultural civilization.
文明	他是一个很文明的人。	He is a very civilized person.
文明	这个城市有着悠久的文明历史。	This city has a long history of civilization.
文字	他的文字很优美。	His writing is very beautiful.
文字	这篇文章的文字很简洁。	The writing in this article is very concise.
文字	我喜欢研究古代文字。	I like to study ancient scripts.
吻	他轻轻地吻了她。	He gently kissed her.
吻	他们在月光下吻别。	They kissed goodbye under the moonlight.
吻	她给了他一个吻。	She gave him a kiss.
握手	他们友好地握手。	They shook hands amicably.
握手	会议结束后，大家握手告别。	After the meeting, everyone shook hands and said goodbye.
握手	他热情地和我握手。	He shook my hand warmly.
屋子	这个屋子很宽敞。	This room is very spacious.
屋子	她在屋子里读书。	She is reading in the room.
屋子	屋子里很安静。	It is very quiet in the room.
无奈	我对此感到很无奈。	I feel very helpless about this.
无奈	他无奈地摇了摇头。	He shook his head helplessly.
无奈	我们无奈地接受了这个事实。	We helplessly accepted this fact.
无所谓	他对结果无所谓。	He is indifferent to the result.
无所谓	你喜欢什么都无所谓。	It doesn't matter what you like.
无所谓	他对这件事无所谓。	He doesn't care about this matter.
武术	他从小就学习武术。	He has been learning martial arts since childhood.
武术	这是一场精彩的武术表演。	This is a wonderful martial arts performance.
武术	他是一个武术高手。	He is a martial arts expert.
雾	今天早上有雾。	There is fog this morning.
雾	雾使得能见度很低。	The fog makes visibility very low.
雾	我们在雾中迷路了。	We got lost in the fog.
物理	他对物理很感兴趣。	He is very interested in physics.
物理	物理课很有趣。	Physics class is very interesting.
物理	她是物理学教授。	She is a professor of physics.
吸收	植物吸收阳光。	Plants absorb sunlight.
吸收	他在吸收新知识。	He is absorbing new knowledge.
吸收	这个材料能吸收水分。	This material can absorb moisture.
系	请系好安全带。	Please fasten your seatbelt.
系	他系了一条红色的领带。	He wore a red tie.
系	她系着一条围巾。	She is wearing a scarf.
细节	我们需要注意细节。	We need to pay attention to details.
细节	这个计划的细节还需要讨论。	The details of this plan still need to be discussed.
细节	他描述了事情的细节。	He described the details of the matter.
瞎	他瞎说了一通。	He talked nonsense.
瞎	他眼睛瞎了。	He is blind.
瞎	你不要瞎猜。	Don't make wild guesses.
鲜艳	她穿了一件鲜艳的衣服。	She wore a bright-colored dress.
鲜艳	这些花的颜色很鲜艳。	The colors of these flowers are very bright.
鲜艳	他的画作色彩鲜艳。	His paintings are brightly colored.
显得	她显得很高兴。	She seems very happy.
显得	他显得很疲惫。	He looks very tired.
显得	这个房间显得很宽敞。	This room appears very spacious.
显示	屏幕上显示了错误信息。	The screen displayed an error message.
显示	他的成绩显示了他的努力。	His grades demonstrate his hard work.
显示	数据显示经济在增长。	Data shows that the economy is growing.
现代	我们生活在现代社会。	We live in modern society.
现代	现代科技发展迅速。	Modern technology is developing rapidly.
现代	这是一部现代小说。	This is a modern novel.
现实	我们必须面对现实。	We must face reality.
现实	他的想法很现实。	His ideas are very realistic.
现实	现实生活中有很多挑战。	There are many challenges in real life.
限制	这个地区的速度限制是每小时60公里。	The speed limit in this area is 60 km/h.
限制	我们需要限制开支。	We need to limit our expenses.
限制	他的自由受到了限制。	His freedom was restricted.
相处	他们相处得很好。	They get along well.
相处	我和同事们相处得很愉快。	I get along well with my colleagues.
相处	他们相处了一段时间。	They have been in contact for a while.
相对	这个问题相对简单。	This problem is relatively simple.
相对	他们的意见相对立。	Their opinions are opposite.
相对	这两个观点是相对的。	These two views are relative.
相关	这个问题和我们无关。	This issue is not related to us.
相关	他在研究相关的资料。	He is researching relevant materials.
相关	这些问题是相关的。	These issues are interrelated.
想象	我无法想象没有手机的生活。	I can't imagine life without a phone.
想象	孩子们的想象力非常丰富。	Children's imagination is very rich.
想象	他喜欢想象未来的样子。	He likes to envision what the future will look like.
项	这项任务很重要。	This task is very important.
项	他脖子后面的那项很疼。	The back of his neck hurts a lot.
项	我们需要完成所有的研究项目。	We need to complete all the research projects.
项目	这个项目需要很多资金。	This project requires a lot of funding.
项目	他参加了多个体育项目。	He participated in multiple sports events.
项目	我们正在开发一个新项目。	We are developing a new project.
象棋	他是象棋高手。	He is a Chinese chess expert.
象棋	我们周末常常一起下象棋。	We often play Chinese chess together on weekends.
象棋	象棋是一种很有趣的游戏。	Chinese chess is a very interesting game.
消费	现代人的消费观念发生了变化。	Modern people's consumption concepts have changed.
消费	我们应该理性消费。	We should consume rationally.
消费	他的消费习惯很节俭。	His consumption habits are very frugal.
消化	吃完饭后散步有助于消化。	Walking after meals helps with digestion.
消化	他需要时间来消化这些信息。	He needs time to digest this information.
消化	这本书的内容很难消化。	The content of this book is hard to digest.
销售	他在一家大公司做销售。	He works in sales at a big company.
销售	这款产品的销售量很高。	The sales volume of this product is very high.
销售	我们需要提高销售业绩。	We need to improve our sales performance.
小麦	农民们正在收割小麦。	Farmers are harvesting wheat.
小麦	小麦是重要的粮食作物。	Wheat is an important food crop.
小麦	这片田地种满了小麦。	This field is full of wheat.
效率	我们需要提高工作效率。	We need to improve work efficiency.
效率	他的学习效率很高。	His study efficiency is very high.
效率	这台机器的效率很低。	This machine's efficiency is very low.
歇	我们休息一下，歇歇脚。	Let's take a break and rest our feet.
歇	他累了，需要歇一会儿。	He is tired and needs to rest for a while.
歇	工作了一天，他终于可以歇了。	After working all day, he can finally rest.
欣赏	我很欣赏他的才华。	I really appreciate his talent.
欣赏	我们一起去欣赏音乐会吧。	Let's go enjoy the concert together.
欣赏	她喜欢欣赏美丽的风景。	She likes to admire beautiful scenery.
信号	手机信号很差。	The cell phone signal is very poor.
信号	红灯是停止的信号。	The red light is a signal to stop.
信号	我们需要一个明确的信号。	We need a clear signal.
行动	我们需要立即采取行动。	We need to take action immediately.
行动	他的行动非常迅速。	His actions are very swift.
行动	这次行动非常成功。	This operation was very successful.
行人	街上有很多行人。	There are many pedestrians on the street.
行人	行人必须遵守交通规则。	Pedestrians must follow traffic rules.
行人	他是一个过路的行人。	He is a passer-by.
形成	这个计划正在形成中。	This plan is taking shape.
形成	他们形成了一个团队。	They formed a team.
形成	这种习惯已经形成多年。	This habit has been formed for many years.
形式	这是一种新的艺术形式。	This is a new form of art.
形式	会议的形式很灵活。	The format of the meeting is very flexible.
形式	我们需要改变工作形式。	We need to change the form of work.
形象	他的形象非常好。	His image is very good.
形象	这幅画的形象很生动。	The image in this painting is very vivid.
形象	她在公司里的形象很好。	Her image in the company is very good.
性质	这件事的性质很严重。	The nature of this matter is very serious.
性质	他们的工作性质不同。	The nature of their work is different.
性质	这种材料的性质很特殊。	The properties of this material are very special.
幸亏	幸亏你提醒我。	Fortunately, you reminded me.
幸亏	幸亏天气很好。	Luckily, the weather is good.
幸亏	幸亏他及时赶到。	Fortunately, he arrived in time.
胸	他的胸口很疼。	His chest hurts a lot.
胸	她有一颗宽广的胸怀。	She has a broad mind.
胸	他拍了拍自己的胸口。	He patted his chest.
修改	我们需要修改这个计划。	We need to amend this plan.
修改	他正在修改论文。	He is modifying his thesis.
修改	这个文件需要一些修改。	This document needs some alterations.
休闲	周末是我的休闲时间。	Weekends are my leisure time.
休闲	他喜欢在公园里休闲。	He likes to relax in the park.
休闲	我们去休闲中心吧。	Let's go to the leisure center.
叙述	他详细叙述了事情的经过。	He recounted the events in detail.
叙述	她的叙述很生动。	Her narration is very vivid.
叙述	请你简单叙述一下。	Please give a brief account.
宣传	我们需要加强宣传。	We need to strengthen publicity.
宣传	这次活动的宣传很成功。	The publicity for this event was very successful.
宣传	他们在街上发宣传单。	They are distributing flyers on the street.
学历	他的学历很高。	His educational background is very high.
学历	公司要求应聘者有大学学历。	The company requires applicants to have a college degree.
学历	她的学历证书丢了。	She lost her academic qualifications certificate.
学问	他在历史方面有很深的学问。	He has profound knowledge in history.
学问	学问是无止境的。	Learning is endless.
学问	他是一个有学问的人。	He is a knowledgeable person.
血	他的手上有血。	There is blood on his hand.
血	医生抽了他的血做检查。	The doctor drew his blood for testing.
血	他的血型是O型。	His blood type is O.
寻找	我们正在寻找新的合作伙伴。	We are looking for new partners.
寻找	他在寻找丢失的钥匙。	He is looking for the lost keys.
寻找	他们在寻找解决问题的方法。	They are seeking ways to solve the problem.
迅速	他迅速完成了任务。	He completed the task quickly.
迅速	消息迅速传开了。	The news spread rapidly.
迅速	我们需要迅速做出决定。	We need to make a decision quickly.
延长	会议时间延长了。	The meeting time was extended.
延长	他们决定延长假期。	They decided to prolong the holiday.
延长	这个项目的期限被延长了。	The deadline for this project was extended.
严肃	他是一个很严肃的人。	He is a very serious person.
严肃	这个问题需要严肃对待。	This issue needs to be treated seriously.
严肃	她的表情很严肃。	Her expression is very solemn.
演讲	他在大会上演讲。	He gave a speech at the conference.
演讲	她的演讲非常精彩。	Her lecture was very wonderful.
演讲	他正在准备演讲稿。	He is preparing his speech.
阳台	我喜欢在阳台上喝茶。	I like to drink tea on the balcony.
阳台	阳台上的花开了。	The flowers on the balcony have bloomed.
阳台	他在阳台上晒衣服。	He is drying clothes on the balcony.
摇	他摇了摇头。	He shook his head.
摇	她轻轻地摇着婴儿。	She gently rocked the baby.
摇	风把树枝摇动了。	The wind shook the branches.
要不	我们去看电影，要不去吃饭？	Shall we go to the movies or eat?
要不	你先走，要不就等我。	You go first, or wait for me.
要不	要不我们改天再见？	How about we meet another day?
业务	他负责公司的业务。	He is in charge of the company's business.
业务	她的业务能力很强。	Her professional skills are very strong.
业务	我们需要拓展新业务。	We need to expand new business.
一辈子	他一辈子都在这里工作。	He has worked here all his life.
一辈子	他们一辈子都在一起。	They have been together all their lives.
一辈子	她一辈子都在追求梦想。	She has been pursuing her dreams all her life.
一律	所有商品一律打折。	All products are uniformly discounted.
一律	学生一律穿校服。	Students all wear uniforms.
一律	这些规定一律适用。	These rules apply uniformly.
移动	他把桌子移动到窗边。	He moved the table to the window.
移动	手机让我们的生活更加移动。	Mobile phones make our lives more mobile.
移动	他们正在移动家具。	They are moving the furniture.
遗憾	我对此感到非常遗憾。	I feel very regretful about this.
遗憾	他没能来真是遗憾。	It's a pity he couldn't come.
遗憾	这是我一生的遗憾。	This is my lifelong regret.
乙	这个字的第二笔是乙。	The second stroke of this character is a turning stroke.
乙	他在比赛中得了乙等奖。	He won the second prize in the competition.
乙	乙方需要签署合同。	The second party needs to sign the contract.
以及	他买了书以及笔。	He bought books as well as pens.
以及	我们邀请了老师以及学生。	We invited teachers as well as students.
以及	他会说英语以及法语。	He can speak English as well as French.
亿	中国有十四亿人口。	China has 1.4 billion people.
亿	这个项目投资了五亿。	This project invested 500 million.
亿	他的公司市值超过一亿。	His company's market value exceeds 100 million.
意义	这句话的意义很深。	This sentence has a profound meaning.
意义	这次旅行对我有特别的意义。	This trip has special significance for me.
意义	他的工作对社会有很大意义。	His work has great importance to society.
因而	他努力工作，因而成功了。	He worked hard, and therefore he succeeded.
因而	天气不好，因而我们取消了计划。	The weather was bad, and as a result, we canceled the plan.
因而	他生病了，因而没来上班。	He was sick, thus he didn't come to work.
银	她戴了一条银项链。	She is wearing a silver necklace.
银	这家店只收银币。	This store only accepts silver coins.
银	他的头发已经变成银色了。	His hair has turned silver.
印刷	这本书是用传统方法印刷的。	This book was printed using traditional methods.
印刷	他们公司专门印刷杂志。	Their company specializes in printing magazines.
印刷	印刷技术在不断进步。	Printing technology is continuously advancing.
英雄	他是战争中的英雄。	He is a hero in the war.
英雄	这部电影讲述了一个英雄的故事。	This movie tells the story of a hero.
英雄	每个时代都有自己的英雄。	Every era has its own heroes.
迎接	我们去机场迎接他。	We went to the airport to greet him.
迎接	他们热情地迎接了客人。	They warmly welcomed the guests.
迎接	公司准备迎接新的挑战。	The company is preparing to face new challenges.
营业	这家店每天营业到晚上十点。	This store is open until 10 PM every day.
营业	他们的营业时间很长。	Their business hours are very long.
营业	这家餐厅已经开始营业了。	This restaurant has already started operating.
影子	树下有一个影子。	There is a shadow under the tree.
影子	他在水中看到了自己的影子。	He saw his reflection in the water.
影子	这个计划有成功的影子。	This plan has a hint of success.
硬件	这台电脑的硬件很先进。	This computer's hardware is very advanced.
硬件	我们需要升级硬件设备。	We need to upgrade the hardware equipment.
硬件	硬件和软件都很重要。	Both hardware and software are important.
拥抱	他们在机场拥抱告别。	They hugged goodbye at the airport.
拥抱	她给了我一个温暖的拥抱。	She gave me a warm hug.
拥抱	朋友们见面时常常拥抱。	Friends often embrace when they meet.
用途	这种材料有很多用途。	This material has many uses.
用途	请说明这个工具的用途。	Please explain the use of this tool.
用途	这笔钱有特定的用途。	This money has a specific application.
优美	她的舞姿非常优美。	Her dance moves are very graceful.
优美	这首歌的旋律很优美。	The melody of this song is very elegant.
优美	这个公园的环境很优美。	The environment of this park is very fine.
游览	我们计划去长城游览。	We plan to tour the Great Wall.
游览	他喜欢游览名胜古迹。	He likes to visit historical sites.
游览	我们游览了整个城市。	We toured the entire city.
犹豫	他在做决定时总是犹豫。	He always hesitates when making decisions.
犹豫	她犹豫了一下，然后回答了问题。	She hesitated for a moment, then answered the question.
犹豫	不要犹豫，抓住机会。	Don't hesitate, seize the opportunity.
幼儿园	我的孩子在附近的幼儿园上学。	My child goes to a nearby kindergarten.
幼儿园	这家幼儿园的老师很有经验。	The teachers at this kindergarten are very experienced.
幼儿园	幼儿园每天都有丰富的活动。	The kindergarten has rich activities every day.
与其	与其抱怨，不如努力工作。	Rather than complain, better to work hard.
与其	与其等待，不如主动出击。	Rather than wait, better to take the initiative.
与其	与其浪费时间，不如学习新技能。	Rather than waste time, better to learn new skills.
语气	他的语气很严肃。	His tone is very serious.
语气	她用温柔的语气说话。	She spoke in a gentle manner.
语气	请注意你的语气。	Please watch your tone.
预订	我们已经预订了酒店。	We have already booked the hotel.
预订	你可以在线预订机票。	You can book tickets online.
预订	这家餐厅需要提前预订。	This restaurant requires advance booking.
玉米	农民正在收割玉米。	The farmers are harvesting corn.
玉米	我喜欢吃烤玉米。	I like to eat grilled corn.
玉米	玉米是重要的农作物。	Corn is an important crop.
原料	这道菜需要很多原料。	This dish requires many raw materials.
原料	工厂需要进口原料。	The factory needs to import raw materials.
原料	这些原料都是天然的。	These raw materials are all natural.
原则	我们应该坚持原则。	We should stick to principles.
原则	他的行为违反了公司的原则。	His actions violated the company's principles.
原则	诚信是我们的基本原则。	Honesty is our basic principle.
乐器	他会演奏多种乐器。	He can play multiple musical instruments.
乐器	这家店卖各种乐器。	This store sells various musical instruments.
乐器	学习乐器可以培养兴趣。	Learning a musical instrument can cultivate interest.
运输	这批货物正在运输中。	This batch of goods is in transit.
运输	我们需要安排运输。	We need to arrange transportation.
运输	运输成本很高。	Transportation costs are high.
在于	成功在于努力。	Success lies in hard work.
在于	问题的关键在于沟通。	The key to the problem lies in communication.
在于	幸福在于满足。	Happiness lies in contentment.
赞美	大家都赞美她的才华。	Everyone praises her talent.
赞美	他得到了老师的赞美。	He received praise from the teacher.
赞美	这幅画受到了广泛的赞美。	This painting received widespread admiration.
则	他喜欢运动，我则喜欢读书。	He likes sports, but I like reading.
则	你先去，我则稍后到。	You go first, then I'll arrive later.
则	他很努力，则成绩很好。	He works hard, thus his grades are good.
摘	她在花园里摘花。	She is picking flowers in the garden.
摘	他摘下了眼镜。	He took off his glasses.
摘	我们去果园摘苹果。	We went to the orchard to pick apples.
粘贴	请把海报粘贴在墙上。	Please stick the poster on the wall.
粘贴	他把标签粘贴在文件上。	He affixed the label to the document.
粘贴	你可以复制并粘贴这段文字。	You can copy and paste this text.
展览	我们去看了一个艺术展览。	We went to see an art exhibition.
展览	这个展览吸引了很多游客。	This exhibition attracted many visitors.
展览	博物馆正在展览古代文物。	The museum is exhibiting ancient artifacts.
占	这张桌子占了很多空间。	This table takes up a lot of space.
占	他占了一个好位置。	He occupied a good position.
占	这家公司占据了市场的主导地位。	This company occupies a dominant position in the market.
战争	战争给人们带来了痛苦。	War brings suffering to people.
战争	这部电影讲述了一场战争。	This movie tells the story of a war.
战争	他们在战争中失去了家园。	They lost their homes in the war.
长辈	我们应该尊重长辈。	We should respect our elders.
长辈	他是家里的长辈。	He is an elder in the family.
长辈	长辈们给了我们很多建议。	The elders gave us a lot of advice.
涨	河水涨得很快。	The river water is rising quickly.
涨	物价又涨了。	Prices have risen again.
涨	他的工资涨了。	His salary increased.
招待	他们热情地招待了我们。	They warmly entertained us.
招待	她在家里招待客人。	She entertained guests at home.
招待	这家餐厅的招待很周到。	The hospitality at this restaurant is very thoughtful.
着火	房子突然着火了。	The house suddenly caught fire.
着火	森林着火了。	The forest caught fire.
着火	请注意防火，避免着火。	Please be careful to prevent fires and avoid catching fire.
着凉	他昨晚着凉了。	He caught a cold last night.
着凉	天气冷，容易着凉。	The weather is cold, it's easy to catch a cold.
着凉	她因为淋雨而着凉了。	She caught a cold because of the rain.
召开	公司决定召开会议。	The company decided to convene a meeting.
召开	他们将在明天召开新闻发布会。	They will hold a press conference tomorrow.
召开	学校召开了家长会。	The school held a parent-teacher meeting.
照常	今天虽然下雨，但活动照常进行。	Although it is raining today, the event will proceed as usual.
照常	他每天早上照常去跑步。	He goes for a run every morning as usual.
照常	即使有困难，我们也要照常工作。	Even if there are difficulties, we must work as usual.
哲学	他对哲学有很深的研究。	He has deep research in philosophy.
哲学	我喜欢阅读哲学书籍。	I like reading philosophy books.
哲学	哲学帮助我们思考人生的意义。	Philosophy helps us think about the meaning of life.
真实	这部电影改编自真实故事。	This movie is based on a true story.
真实	他的感受非常真实。	His feelings are very real.
真实	我们需要找到真实的证据。	We need to find real evidence.
针对	这项政策是针对年轻人的。	This policy is aimed at young people.
针对	他针对这个问题提出了建议。	He made suggestions targeting this issue.
针对	我们需要针对客户的需求调整计划。	We need to adjust the plan in response to the customer's needs.
诊断	医生诊断他患有感冒。	The doctor diagnosed him with a cold.
诊断	她的病情需要进一步诊断。	Her condition needs further diagnosis.
诊断	诊断结果显示他很健康。	The diagnosis shows he is very healthy.
振动	地震使房子剧烈振动。	The earthquake caused the house to vibrate violently.
振动	手机在桌子上振动。	The phone is vibrating on the table.
振动	机器的振动声很大。	The vibration noise of the machine is very loud.
争论	他们在会议上激烈争论。	They had a heated argument at the meeting.
争论	这个问题引起了很多争论。	This issue has caused a lot of debate.
争论	我们不应该为小事争论。	We shouldn't argue over small matters.
征求	公司正在征求员工的意见。	The company is soliciting opinions from employees.
征求	他征求了朋友的建议。	He sought advice from his friends.
征求	我们需要征求更多的反馈。	We need to seek more feedback.
整体	我们需要考虑问题的整体。	We need to consider the problem as a whole.
整体	这个项目的整体进展顺利。	The overall progress of this project is smooth.
整体	整体来看，这个计划是可行的。	Overall, this plan is feasible.
政治	他对政治很感兴趣。	He is very interested in politics.
政治	政治问题常常很复杂。	Political issues are often very complex.
政治	她在大学里学习政治学。	She studies political science in college.
证据	我们需要更多的证据来证明。	We need more evidence to prove it.
证据	警方找到了新的证据。	The police found new evidence.
证据	证据显示他是无辜的。	The evidence shows he is innocent.
挣	他每天努力工作挣很多钱。	He works hard every day to earn a lot of money.
